,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test,p-value (FDR)
350,2019-07-28 00:00:00-2019-08-11 00:00:00,22.53,47.14,338,2018-08-26 00:00:00-2018-09-09 00:00:00,4.4,9.18,66,0.03139486977984413,0.9751775140993051,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
213,2018-07-29 00:00:00-2018-08-19 00:00:00,27.14,59.1,597,2019-08-04 00:00:00-2019-08-18 00:00:00,4.8,10.47,72,0.029469931009857748,0.9766809393097082,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
109,2017-11-12 00:00:00-2017-12-10 00:00:00,19.69,44.68,571,2018-07-29 00:00:00-2018-08-19 00:00:00,5.18,11.64,114,0.02918775760582114,0.9768410785573269,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
108,2017-11-12 00:00:00-2017-12-10 00:00:00,19.69,44.68,571,2018-07-08 00:00:00-2018-07-22 00:00:00,4.33,9.66,65,0.028804306458579135,0.9772152837911775,False,False,0.7033600779832025,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
93,2017-07-30 00:00:00-2017-08-13 00:00:00,31.4,67.67,471,2019-08-04 00:00:00-2019-08-18 00:00:00,4.8,10.47,72,0.027655224901156534,0.9781333259374421,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
211,2018-07-29 00:00:00-2018-08-19 00:00:00,27.14,59.1,597,2019-06-09 00:00:00-2019-06-23 00:00:00,2.0,4.21,30,-0.027034557445165634,0.9786080843214668,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
197,2018-07-29 00:00:00-2018-08-19 00:00:00,27.14,59.1,597,2017-04-09 00:00:00-2017-04-23 00:00:00,3.67,7.96,55,-0.026536475115409654,0.979005779371669,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
142,2018-03-18 00:00:00-2018-04-01 00:00:00,20.33,42.63,305,2019-10-20 00:00:00-2019-11-03 00:00:00,3.13,6.59,47,0.024537247292658115,0.9805981566972009,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
91,2017-07-30 00:00:00-2017-08-13 00:00:00,31.4,67.67,471,2019-06-09 00:00:00-2019-06-23 00:00:00,2.0,4.21,30,-0.024340496582078503,0.9807536587176228,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
77,2017-07-30 00:00:00-2017-08-13 00:00:00,31.4,67.67,471,2017-04-09 00:00:00-2017-04-23 00:00:00,3.67,7.96,55,-0.02395899902163808,0.9810553666513433,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
230,2018-09-16 00:00:00-2018-09-30 00:00:00,21.47,44.93,322,2018-08-26 00:00:00-2018-09-09 00:00:00,4.4,9.18,66,-0.021635142497461398,0.9828924722280272,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
331,2019-07-07 00:00:00-2019-07-21 00:00:00,35.6,75.24,534,2019-06-09 00:00:00-2019-06-23 00:00:00,2.0,4.21,30,-0.020507332200951457,0.983784125323155,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
317,2019-07-07 00:00:00-2019-07-21 00:00:00,35.6,75.24,534,2017-04-09 00:00:00-2017-04-23 00:00:00,3.67,7.96,55,-0.02018072391108637,0.9840425910842491,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
374,2019-09-01 00:00:00-2019-09-15 00:00:00,15.8,33.21,237,2018-08-26 00:00:00-2018-09-09 00:00:00,4.4,9.18,66,-0.0177591971581404,0.985956906375578,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
158,2018-06-03 00:00:00-2018-06-17 00:00:00,22.4,46.75,336,2018-08-26 00:00:00-2018-09-09 00:00:00,4.4,9.18,66,-0.017691404748627862,0.9860105238399195,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
254,2018-10-07 00:00:00-2018-10-21 00:00:00,20.33,42.31,305,2018-08-26 00:00:00-2018-09-09 00:00:00,4.4,9.18,66,0.017527250949522493,0.9861403077994555,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
104,2017-11-12 00:00:00-2017-12-10 00:00:00,19.69,44.68,571,2017-08-13 00:00:00-2017-09-03 00:00:00,3.82,8.43,84,0.014095408275136612,0.9888145869249543,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
214,2018-07-29 00:00:00-2018-08-19 00:00:00,27.14,59.1,597,2019-10-20 00:00:00-2019-11-03 00:00:00,3.13,6.59,47,-0.012269248189149335,0.9902900252761994,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
94,2017-07-30 00:00:00-2017-08-13 00:00:00,31.4,67.67,471,2019-10-20 00:00:00-2019-11-03 00:00:00,3.13,6.59,47,-0.010735918647711394,0.9915102911343101,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
139,2018-03-18 00:00:00-2018-04-01 00:00:00,20.33,42.63,305,2019-06-09 00:00:00-2019-06-23 00:00:00,2.0,4.21,30,0.010731238741125864,0.9915139731217749,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
125,2018-03-18 00:00:00-2018-04-01 00:00:00,20.33,42.63,305,2017-04-09 00:00:00-2017-04-23 00:00:00,3.67,7.96,55,0.010562963078780793,0.9916470888162043,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
283,2019-02-24 00:00:00-2019-03-10 00:00:00,24.8,52.05,372,2019-06-09 00:00:00-2019-06-23 00:00:00,2.0,4.21,30,-0.010466130151145642,0.9917236140250125,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
269,2019-02-24 00:00:00-2019-03-10 00:00:00,24.8,52.05,372,2017-04-09 00:00:00-2017-04-23 00:00:00,3.67,7.96,55,-0.010299587414148758,0.9918554267062667,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
334,2019-07-07 00:00:00-2019-07-21 00:00:00,35.6,75.24,534,2019-10-20 00:00:00-2019-11-03 00:00:00,3.13,6.59,47,-0.006768583577508903,0.9946474884081429,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9969552552025933
286,2019-02-24 00:00:00-2019-03-10 00:00:00,24.8,52.05,372,2019-10-20 00:00:00-2019-11-03 00:00:00,3.13,6.59,47,0.003324044556334987,0.9973713712031281,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9973713712031281
