,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
3197,2017-03-09 00:00:00-2019-12-30 00:00:00,0.97,1.5,1000,2017-03-09 00:00:00-2019-12-30 00:00:00,0.97,1.51,1000,-1.3929252233671476,0.16379499974122033,False,False,0.7230842189011093,29663,220545,30,221,Window_1000,Demographics,mean
1132,2017-03-04 00:00:00-2019-12-26 00:00:00,0.97,2.2,1000,2017-03-08 00:00:00-2019-12-16 00:00:00,0.99,2.24,1000,1.3927654487585241,0.16384472805674347,False,False,6.454213823052677e-10,29663,220545,30,221,Window_1000,Demographics,mean
5015,2017-03-07 00:00:00-2019-12-26 00:00:00,0.98,2.13,1000,2017-03-24 00:00:00-2019-12-28 00:00:00,0.99,1.9,1000,1.3914577578887655,0.1642475163079835,False,False,0.0010265484816055766,29663,220545,30,221,Window_1000,Demographics,mean
4034,2017-03-09 00:00:00-2019-12-30 00:00:00,0.97,1.38,1000,2017-03-04 00:00:00-2019-12-29 00:00:00,0.97,1.5,1000,1.3900147020618854,0.1646748936120607,False,False,0.40219651928349565,29663,220545,30,221,Window_1000,Demographics,mean
2199,2017-03-05 00:00:00-2019-12-24 00:00:00,0.98,1.53,1000,2017-03-07 00:00:00-2019-12-28 00:00:00,0.97,1.56,1000,1.3864128583692716,0.1657725504815323,False,False,0.12034941733324135,29663,220545,30,221,Window_1000,Demographics,mean
253,2017-03-13 00:00:00-2019-10-27 00:00:00,1.04,2.5,1000,2017-03-07 00:00:00-2019-12-23 00:00:00,0.98,1.97,1000,-1.3859193260003166,0.165929239217501,False,False,6.460247012510586e-14,29663,220545,30,221,Window_1000,Demographics,mean
1905,2017-03-07 00:00:00-2019-12-30 00:00:00,0.97,1.75,1000,2017-03-10 00:00:00-2019-12-27 00:00:00,0.98,1.82,1000,1.3830476808249401,0.1668016414737475,False,False,0.9286415259888727,29663,220545,30,221,Window_1000,Demographics,mean
1345,2017-03-04 00:00:00-2019-12-29 00:00:00,0.97,2.37,1000,2017-03-10 00:00:00-2019-12-29 00:00:00,0.98,2.09,1000,-1.3819997453565114,0.1671220796313191,False,False,1.3626272810832474e-13,29663,220545,30,221,Window_1000,Demographics,mean
2953,2017-03-07 00:00:00-2019-12-30 00:00:00,0.97,1.59,1000,2017-03-07 00:00:00-2019-12-23 00:00:00,0.98,1.97,1000,1.3813826217253293,0.16731366144840817,False,False,1.3982235932609891e-05,29663,220545,30,221,Window_1000,Demographics,mean
5084,2017-03-08 00:00:00-2019-11-10 00:00:00,1.02,1.79,1000,2017-03-04 00:00:00-2019-12-29 00:00:00,0.97,1.5,1000,-1.3808101474642274,0.16749185968943675,False,False,3.3897595083291424e-06,29663,220545,30,221,Window_1000,Demographics,mean
408,2017-03-05 00:00:00-2019-12-17 00:00:00,0.98,2.45,1000,2017-03-07 00:00:00-2019-12-26 00:00:00,0.98,1.62,1000,-1.3797633555190087,0.16782247102821266,False,False,1.2078431699220413e-38,29663,220545,30,221,Window_1000,Demographics,mean
