,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test,p-value (FDR)
1634,2019-03-04 00:00:00-2019-12-30 00:00:00,1.1,2.6,332,2018-02-28 00:00:00-2018-09-19 00:00:00,0.03,0.29,7,4.0383652086217605,6.25129284324237e-05,False,False,5.141308250338759e-19,160139,71070,58,54,Demographics,Promotion,mean,0.0001405365834683811
1479,2019-03-04 00:00:00-2019-12-20 00:00:00,0.55,1.22,162,2017-03-16 00:00:00-2018-08-18 00:00:00,0.03,0.17,15,4.026594056399148,6.405231232584873e-05,False,False,1.2873443115950657e-10,160139,71070,58,54,Demographics,Promotion,mean,0.00014386209491401892
2396,2019-02-28 00:00:00-2019-12-27 00:00:00,0.83,2.47,250,2017-08-26 00:00:00-2018-08-01 00:00:00,0.01,0.14,5,4.006951484056891,7.087184033782421e-05,False,False,1.5531946633432059e-13,160139,71070,58,54,Demographics,Promotion,mean,0.0001590294953921909
513,2019-03-25 00:00:00-2019-12-20 00:00:00,0.27,0.79,73,2017-04-08 00:00:00-2018-12-14 00:00:00,0.11,0.63,70,4.007218084292523,7.61498501755993e-05,False,False,0.7316717451107151,160139,71070,58,54,Demographics,Promotion,mean,0.00017071269130274934
495,2019-03-25 00:00:00-2019-12-20 00:00:00,0.27,0.79,73,2017-03-11 00:00:00-2018-12-11 00:00:00,0.07,0.44,42,4.003800720967874,7.638234172527804e-05,False,False,0.004476666075984625,160139,71070,58,54,Demographics,Promotion,mean,0.00017107355936972385
1133,2019-03-08 00:00:00-2019-12-26 00:00:00,0.14,0.43,41,2017-03-11 00:00:00-2018-12-11 00:00:00,0.07,0.44,42,3.9815693470696396,8.265290811769655e-05,False,False,0.1193906072289952,160139,71070,58,54,Demographics,Promotion,mean,0.0001849445801847803
1151,2019-03-08 00:00:00-2019-12-26 00:00:00,0.14,0.43,41,2017-04-08 00:00:00-2018-12-14 00:00:00,0.11,0.63,70,3.981819790353384,8.331439996139135e-05,False,False,0.463241992782224,160139,71070,58,54,Demographics,Promotion,mean,0.00018625050907256833
28,2019-03-29 00:00:00-2019-12-20 00:00:00,0.07,0.35,20,2017-03-09 00:00:00-2018-12-10 00:00:00,0.74,1.76,472,-3.9484001956685026,8.766942554556289e-05,False,False,1.5865793287851843e-29,160139,71070,58,54,Demographics,Promotion,mean,0.00019580323613910963
2799,2019-02-28 00:00:00-2019-12-30 00:00:00,73.1,37.57,22369,2017-03-13 00:00:00-2017-04-13 00:00:00,0.09,0.3,3,4.451511710893413,9.109309386105893e-05,False,False,4.339019078220143e-124,160139,71070,58,54,Demographics,Promotion,mean,0.00020325996316758672
1661,2019-03-04 00:00:00-2019-12-30 00:00:00,1.1,2.6,332,2018-01-22 00:00:00-2018-07-30 00:00:00,0.01,0.1,2,3.921275724146198,0.00010204780974568135,False,False,1.1385051566562108e-19,160139,71070,58,54,Demographics,Promotion,mean,0.00022749148267629988
2160,2019-02-28 00:00:00-2019-10-31 00:00:00,0.08,0.51,19,2017-04-08 00:00:00-2018-12-14 00:00:00,0.19,0.53,119,-3.9109764242708107,0.00010278356167314882,False,False,2.350931778966783e-18,160139,71070,58,54,Demographics,Promotion,mean,0.00022891832357744134
2752,2019-04-02 00:00:00-2019-11-29 00:00:00,0.22,0.94,54,2017-03-07 00:00:00-2018-12-17 00:00:00,0.51,1.08,333,-3.911165667974684,0.00010469637565978418,False,False,7.582456279505346e-31,160139,71070,58,54,Demographics,Promotion,mean,0.00023296160984018953
1681,2019-03-04 00:00:00-2019-12-30 00:00:00,1.1,2.6,332,2017-04-11 00:00:00-2018-11-30 00:00:00,0.1,0.43,60,3.9114142462974524,0.0001053108910905537,False,False,0.0003699281667893471,160139,71070,58,54,Demographics,Promotion,mean,0.00023411120026821977
1522,2019-02-28 00:00:00-2019-12-30 00:00:00,0.69,1.12,210,2017-04-08 00:00:00-2018-12-14 00:00:00,0.19,0.53,119,3.8948274430480243,0.00010975121351758226,False,False,0.04078956965641079,160139,71070,58,54,Demographics,Promotion,mean,0.00024375571284499236
2632,2019-02-28 00:00:00-2019-12-23 00:00:00,0.15,0.55,46,2017-08-25 00:00:00-2018-10-04 00:00:00,0.01,0.11,3,3.8922766390797188,0.00011594895419662396,False,False,1.1165825782458023e-06,160139,71070,58,54,Demographics,Promotion,mean,0.0002572819094975181
2951,2019-02-28 00:00:00-2019-12-30 00:00:00,5.03,4.97,1538,2017-03-04 00:00:00-2018-12-17 00:00:00,2.91,3.05,1906,3.878522533038678,0.0001194051563015187,False,False,1.1580236998615216e-54,160139,71070,58,54,Demographics,Promotion,mean,0.00026470540674071615
2247,2019-03-05 00:00:00-2019-10-01 00:00:00,0.01,0.1,2,2017-03-09 00:00:00-2018-12-14 00:00:00,0.34,1.11,222,-3.875468789109855,0.00012028901463628428,False,False,4.8838807078859624e-21,160139,71070,58,54,Demographics,Promotion,mean,0.0002664178916759185
1626,2019-03-04 00:00:00-2019-12-30 00:00:00,1.1,2.6,332,2017-03-28 00:00:00-2018-09-14 00:00:00,0.07,0.41,40,3.869860360801462,0.00012189110791292731,False,False,4.522285166711672e-08,160139,71070,58,54,Demographics,Promotion,mean,0.00026971649410520085
2952,2019-02-28 00:00:00-2019-12-30 00:00:00,5.03,4.97,1538,2017-03-05 00:00:00-2018-12-17 00:00:00,4.63,5.0,3021,3.8539946053317347,0.00013122765403290025,False,False,1.3619249569488698e-44,160139,71070,58,54,Demographics,Promotion,mean,0.0002901077157548035
1466,2019-03-04 00:00:00-2019-12-20 00:00:00,0.55,1.22,162,2018-04-23 00:00:00-2018-11-22 00:00:00,0.02,0.15,5,3.8529223815078906,0.00013226460138061853,False,False,1.9151777076385866e-16,160139,71070,58,54,Demographics,Promotion,mean,0.0002921301260410337
2416,2019-02-28 00:00:00-2019-12-27 00:00:00,0.83,2.47,250,2017-10-17 00:00:00-2018-12-14 00:00:00,0.07,0.59,31,3.8404820540295885,0.00013915670370159218,False,False,3.319794659450996e-10,160139,71070,58,54,Demographics,Promotion,mean,0.00030706903621236946
2690,2019-03-04 00:00:00-2019-12-28 00:00:00,0.31,1.15,92,2017-08-25 00:00:00-2018-10-04 00:00:00,0.01,0.11,3,3.848377416531459,0.00013933038649042314,False,False,3.755095375472405e-07,160139,71070,58,54,Demographics,Promotion,mean,0.00030716892579271167
1888,2019-02-28 00:00:00-2019-12-30 00:00:00,4.56,3.77,1395,2017-02-28 00:00:00-2018-12-17 00:00:00,6.59,5.76,4338,3.821271574515353,0.00014911895455015382,False,False,9.497325649458038e-82,160139,71070,58,54,Demographics,Promotion,mean,0.00032844616876976794
2751,2019-04-02 00:00:00-2019-11-29 00:00:00,0.22,0.94,54,2017-04-19 00:00:00-2018-12-17 00:00:00,0.37,0.86,222,-3.8163714268148325,0.00015008470516662432,False,False,3.07191191158256e-18,160139,71070,58,54,Demographics,Promotion,mean,0.0003302691948100877
1534,2019-02-28 00:00:00-2019-12-30 00:00:00,0.69,1.12,210,2017-03-07 00:00:00-2018-12-17 00:00:00,0.51,1.08,333,3.817704539118845,0.00015225418567081945,False,False,1.5695878742005937e-05,160139,71070,58,54,Demographics,Promotion,mean,0.000334735305261581
1996,2019-02-28 00:00:00-2019-12-30 00:00:00,4.51,4.79,1379,2017-03-04 00:00:00-2018-12-17 00:00:00,12.26,9.32,8017,-3.806830475942913,0.00015661388123577573,False,False,1.1552035097806426e-108,160139,71070,58,54,Demographics,Promotion,mean,0.00034400404399997757
712,2019-03-01 00:00:00-2019-12-30 00:00:00,2.28,3.51,696,2018-04-23 00:00:00-2018-11-22 00:00:00,0.02,0.15,5,3.812245162499152,0.0001622318788233459,False,False,1.2858016912917263e-61,160139,71070,58,54,Demographics,Promotion,mean,0.0003560171138949022
2883,2019-02-28 00:00:00-2019-12-30 00:00:00,2.88,2.93,882,2018-07-23 00:00:00-2018-09-30 00:00:00,0.04,0.2,3,3.9281533603480856,0.0001724045419817713,False,False,1.9726419143786502e-86,160139,71070,58,54,Demographics,Promotion,mean,0.00037799419286929143
467,2019-03-25 00:00:00-2019-12-20 00:00:00,0.27,0.79,73,2017-06-16 00:00:00-2018-10-18 00:00:00,0.02,0.17,11,3.7902213609369917,0.0001734727001712767,False,False,2.5668845570444342e-06,160139,71070,58,54,Demographics,Promotion,mean,0.00037998781942279663
1105,2019-03-08 00:00:00-2019-12-26 00:00:00,0.14,0.43,41,2017-06-16 00:00:00-2018-10-18 00:00:00,0.02,0.17,11,3.7869031600463683,0.00017470032618619363,False,False,0.0004480538810245993,160139,71070,58,54,Demographics,Promotion,mean,0.00038232678887225544
2427,2019-02-28 00:00:00-2019-12-27 00:00:00,0.83,2.47,250,2017-04-08 00:00:00-2018-12-14 00:00:00,0.11,0.63,70,3.7628317949881342,0.00019323256739504758,False,False,0.0223283060253924,160139,71070,58,54,Demographics,Promotion,mean,0.00042249753309776404
2623,2019-02-28 00:00:00-2019-12-23 00:00:00,0.15,0.55,46,2017-06-06 00:00:00-2018-07-31 00:00:00,0.02,0.22,8,3.7620118115938737,0.00019369047991081375,False,False,3.416302275091407e-05,160139,71070,58,54,Demographics,Promotion,mean,0.0004231119889923895
2409,2019-02-28 00:00:00-2019-12-27 00:00:00,0.83,2.47,250,2017-03-11 00:00:00-2018-12-11 00:00:00,0.07,0.44,42,3.7502433156667254,0.0002009168128181383,False,False,2.8710921724783944e-06,160139,71070,58,54,Demographics,Promotion,mean,0.00043849727761038947
1710,2019-03-05 00:00:00-2019-08-01 00:00:00,0.04,0.23,6,2017-03-09 00:00:00-2018-12-10 00:00:00,0.74,1.76,472,-3.759834891854794,0.00020737097852675866,False,False,1.6410126398860281e-35,160139,71070,58,54,Demographics,Promotion,mean,0.00045217081188332424
1922,2019-03-22 00:00:00-2019-12-30 00:00:00,0.01,0.13,3,2017-03-16 00:00:00-2018-12-07 00:00:00,0.18,0.66,113,-3.716392128280368,0.0002169690497413948,False,False,7.0486984138784116e-15,160139,71070,58,54,Demographics,Promotion,mean,0.0004726684580887216
2681,2019-03-04 00:00:00-2019-12-28 00:00:00,0.31,1.15,92,2017-06-06 00:00:00-2018-07-31 00:00:00,0.02,0.22,8,3.7311886604460875,0.00021998184792346233,False,False,1.2339523140204243e-05,160139,71070,58,54,Demographics,Promotion,mean,0.0004787957963902838
2522,2019-03-07 00:00:00-2019-12-13 00:00:00,0.13,0.61,38,2017-03-09 00:00:00-2018-12-10 00:00:00,0.74,1.76,472,-3.709142328700722,0.00022589024410075683,False,False,2.175765347905233e-27,160139,71070,58,54,Demographics,Promotion,mean,0.0004912086035354639
2878,2019-02-28 00:00:00-2019-12-30 00:00:00,2.88,2.93,882,2017-03-04 00:00:00-2018-12-17 00:00:00,31.13,23.8,20360,-3.7011820373127122,0.00023553276031048633,False,False,6.774872731837934e-124,160139,71070,58,54,Demographics,Promotion,mean,0.0005117115010560248
2643,2019-02-28 00:00:00-2019-12-23 00:00:00,0.15,0.55,46,2017-05-09 00:00:00-2018-09-06 00:00:00,0.02,0.24,10,3.69148184223095,0.0002532981221839517,False,False,3.599146824334903e-05,160139,71070,58,54,Demographics,Promotion,mean,0.000549808628188759
1641,2019-03-04 00:00:00-2019-12-30 00:00:00,1.1,2.6,332,2017-04-06 00:00:00-2018-10-24 00:00:00,0.06,0.28,36,3.681966820009123,0.00025651152832591645,False,False,4.288233793031792e-06,160139,71070,58,54,Demographics,Promotion,mean,0.0005562788538128669
2701,2019-03-04 00:00:00-2019-12-28 00:00:00,0.31,1.15,92,2017-05-09 00:00:00-2018-09-06 00:00:00,0.02,0.24,10,3.670616140799096,0.00027651523369084913,False,False,1.3118067314688475e-05,160139,71070,58,54,Demographics,Promotion,mean,0.0005991163396635064
142,2019-04-04 00:00:00-2019-12-06 00:00:00,0.11,0.51,28,2017-03-07 00:00:00-2018-12-17 00:00:00,0.51,1.08,333,-3.6555282587402127,0.00028585661922026097,False,False,2.797359084131396e-38,160139,71070,58,54,Demographics,Promotion,mean,0.0006187955051356238
511,2019-03-25 00:00:00-2019-12-20 00:00:00,0.27,0.79,73,2017-04-25 00:00:00-2018-12-12 00:00:00,0.16,0.72,93,3.6541570577289217,0.0002996806222174583,False,False,0.6626420459898865,160139,71070,58,54,Demographics,Promotion,mean,0.000648133859262351
1149,2019-03-08 00:00:00-2019-12-26 00:00:00,0.14,0.43,41,2017-04-25 00:00:00-2018-12-12 00:00:00,0.16,0.72,93,3.6478110024388615,0.0003042930256585102,False,False,0.08252417989284788,160139,71070,58,54,Demographics,Promotion,mean,0.0006575148305105298
3102,2019-04-04 00:00:00-2019-12-05 00:00:00,0.08,0.37,19,2017-03-09 00:00:00-2018-12-10 00:00:00,0.74,1.76,472,-3.635183296898878,0.0003051381178504102,False,False,1.200598935171064e-30,160139,71070,58,54,Demographics,Promotion,mean,0.0006587458284279613
2854,2019-02-28 00:00:00-2019-12-30 00:00:00,2.88,2.93,882,2017-03-04 00:00:00-2018-12-17 00:00:00,3.8,4.61,2485,3.618732191314926,0.00032369464498670523,False,False,7.193925097066354e-45,160139,71070,58,54,Demographics,Promotion,mean,0.0006981763668243453
1050,2019-04-03 00:00:00-2019-06-06 00:00:00,0.05,0.28,3,2017-02-28 00:00:00-2018-12-14 00:00:00,2.35,3.46,1538,-3.7629663044805417,0.0003275359201630046,False,False,8.018210744672201e-96,160139,71070,58,54,Demographics,Promotion,mean,0.0007058251540809973
1624,2019-03-04 00:00:00-2019-12-30 00:00:00,1.1,2.6,332,2017-05-24 00:00:00-2018-11-21 00:00:00,0.06,0.31,34,3.597268062100493,0.00034995748765433735,False,False,4.6752235734283815e-08,160139,71070,58,54,Demographics,Promotion,mean,0.0007534638258048379
1194,2019-02-28 00:00:00-2019-12-30 00:00:00,11.48,9.72,3514,2017-03-04 00:00:00-2018-12-17 00:00:00,5.44,5.4,3557,3.5970792885452223,0.0003503215411994471,False,False,4.933588173689845e-65,160139,71070,58,54,Demographics,Promotion,mean,0.0007535693584074436
141,2019-04-04 00:00:00-2019-12-06 00:00:00,0.11,0.51,28,2017-04-19 00:00:00-2018-12-17 00:00:00,0.37,0.86,222,-3.5893331827610133,0.00036164303066848043,False,False,1.0571518993588301e-24,160139,71070,58,54,Demographics,Promotion,mean,0.0007772238359020711
1533,2019-02-28 00:00:00-2019-12-30 00:00:00,0.69,1.12,210,2017-04-19 00:00:00-2018-12-17 00:00:00,0.37,0.86,222,3.5621147843629988,0.0004000841254518461,False,False,0.28997993658219756,160139,71070,58,54,Demographics,Promotion,mean,0.0008590675296955259
2638,2019-02-28 00:00:00-2019-12-23 00:00:00,0.15,0.55,46,2017-03-09 00:00:00-2018-12-10 00:00:00,0.74,1.76,472,-3.5337667764720933,0.0004346524749743708,False,False,3.6147369853664777e-22,160139,71070,58,54,Demographics,Promotion,mean,0.0009324562512454664
1841,2019-03-08 00:00:00-2019-12-24 00:00:00,0.08,0.47,23,2017-03-09 00:00:00-2018-12-14 00:00:00,0.34,1.11,222,-3.521934441068717,0.0004525589671729548,False,False,1.9549861556937094e-15,160139,71070,58,54,Demographics,Promotion,mean,0.0009700009403922113
1129,2019-03-08 00:00:00-2019-12-26 00:00:00,0.14,0.43,41,2017-04-05 00:00:00-2018-12-10 00:00:00,0.04,0.24,27,3.520699792743175,0.0004823818396637957,False,False,0.2697329757246981,160139,71070,58,54,Demographics,Promotion,mean,0.001032996741697224
1594,2019-04-11 00:00:00-2019-11-26 00:00:00,0.02,0.15,5,2017-03-09 00:00:00-2018-12-10 00:00:00,0.74,1.76,472,-3.513995072200738,0.0004910893263389637,False,False,1.6410126398860281e-35,160139,71070,58,54,Demographics,Promotion,mean,0.0010507027447252246
491,2019-03-25 00:00:00-2019-12-20 00:00:00,0.27,0.79,73,2017-04-05 00:00:00-2018-12-10 00:00:00,0.04,0.24,27,3.516269157637891,0.0004931663198262277,False,False,0.01621106843503197,160139,71070,58,54,Demographics,Promotion,mean,0.0010542036077071822
2458,2019-03-12 00:00:00-2019-12-16 00:00:00,0.34,1.33,95,2017-08-25 00:00:00-2018-10-04 00:00:00,0.01,0.11,3,3.507604915203788,0.000509333980895921,False,False,2.1731959453566191e-07,160139,71070,58,54,Demographics,Promotion,mean,0.0010877918591991455
84,2019-02-28 00:00:00-2019-10-15 00:00:00,0.02,0.13,4,2017-03-07 00:00:00-2018-12-17 00:00:00,0.51,1.08,333,-3.5074866799399045,0.0005120380504527581,False,False,8.08936739580136e-46,160139,71070,58,54,Demographics,Promotion,mean,0.0010925914510999085
83,2019-02-28 00:00:00-2019-10-15 00:00:00,0.02,0.13,4,2017-04-19 00:00:00-2018-12-17 00:00:00,0.37,0.86,222,-3.4866462571265386,0.0005447199688928697,False,False,1.0501822816531918e-31,160139,71070,58,54,Demographics,Promotion,mean,0.0011612924827020894
1106,2019-03-08 00:00:00-2019-12-26 00:00:00,0.14,0.43,41,2017-11-02 00:00:00-2018-11-16 00:00:00,0.03,0.18,10,3.4806753823185246,0.0005483146886946995,False,False,0.0004117650612165451,160139,71070,58,54,Demographics,Promotion,mean,0.0011679151695082113
2381,2019-02-28 00:00:00-2019-12-27 00:00:00,0.83,2.47,250,2017-06-16 00:00:00-2018-10-18 00:00:00,0.02,0.17,11,3.475963134405012,0.0005514370617366061,False,False,1.4768700188664482e-10,160139,71070,58,54,Demographics,Promotion,mean,0.0011735208644786136
468,2019-03-25 00:00:00-2019-12-20 00:00:00,0.27,0.79,73,2017-11-02 00:00:00-2018-11-16 00:00:00,0.03,0.18,10,3.464916337225035,0.0005825629172227771,False,False,2.1229400628689447e-06,160139,71070,58,54,Demographics,Promotion,mean,0.0012386582204416737
399,2019-02-28 00:00:00-2019-12-30 00:00:00,2.13,3.39,651,2017-03-04 00:00:00-2018-12-17 00:00:00,2.91,3.05,1906,-3.455742305188811,0.0005917564212053083,False,False,1.4838408384180908e-92,160139,71070,58,54,Demographics,Promotion,mean,0.001257088241139518
776,2019-03-05 00:00:00-2019-12-12 00:00:00,0.07,0.3,20,2017-08-25 00:00:00-2018-10-04 00:00:00,0.01,0.11,3,3.440305219416847,0.000653882202106825,False,False,0.0011537678341245155,160139,71070,58,54,Demographics,Promotion,mean,0.001387831612634894
400,2019-02-28 00:00:00-2019-12-30 00:00:00,2.13,3.39,651,2017-03-05 00:00:00-2018-12-17 00:00:00,4.63,5.0,3021,-3.416637406169172,0.0006801483703363461,False,False,4.898264766297732e-80,160139,71070,58,54,Demographics,Promotion,mean,0.0014423004448976416
954,2019-04-08 00:00:00-2019-12-06 00:00:00,0.07,0.33,17,2017-03-07 00:00:00-2018-12-17 00:00:00,0.51,1.08,333,-3.405577550396389,0.0007219847997314764,False,False,4.6920073617446e-40,160139,71070,58,54,Demographics,Promotion,mean,0.0015296613294576542
1147,2019-03-08 00:00:00-2019-12-26 00:00:00,0.14,0.43,41,2017-06-24 00:00:00-2018-12-12 00:00:00,0.11,0.53,59,3.40058595250561,0.0007432633354270392,False,False,1.0,160139,71070,58,54,Demographics,Promotion,mean,0.001573350352514582
2288,2019-04-17 00:00:00-2019-12-24 00:00:00,0.12,0.54,30,2017-03-07 00:00:00-2018-12-17 00:00:00,0.51,1.08,333,-3.389042832870622,0.0007624949081903989,False,False,1.4268808992306916e-36,160139,71070,58,54,Demographics,Promotion,mean,0.001612632909276246
2936,2019-02-28 00:00:00-2019-12-30 00:00:00,5.03,4.97,1538,2017-03-04 00:00:00-2018-12-17 00:00:00,31.13,23.8,20360,3.3875329025238234,0.0007725244273444248,False,False,1.846897677022216e-129,160139,71070,58,54,Demographics,Promotion,mean,0.0016324014401129542
509,2019-03-25 00:00:00-2019-12-20 00:00:00,0.27,0.79,73,2017-06-24 00:00:00-2018-12-12 00:00:00,0.11,0.53,59,3.389864368844756,0.0007760706680052708,False,False,0.1851073156511965,160139,71070,58,54,Demographics,Promotion,mean,0.0016384475179775885
2449,2019-03-12 00:00:00-2019-12-16 00:00:00,0.34,1.33,95,2017-06-06 00:00:00-2018-07-31 00:00:00,0.02,0.22,8,3.3868317614558823,0.0007863706825516418,False,False,7.38461704896015e-06,160139,71070,58,54,Demographics,Promotion,mean,0.001658728988239442
895,2019-07-18 00:00:00-2019-12-05 00:00:00,0.01,0.12,2,2017-04-19 00:00:00-2018-12-17 00:00:00,0.37,0.86,222,-3.4007955123055242,0.0008008440189730104,False,False,4.976348742565697e-33,160139,71070,58,54,Demographics,Promotion,mean,0.0016877699501175692
896,2019-07-18 00:00:00-2019-12-05 00:00:00,0.01,0.12,2,2017-03-07 00:00:00-2018-12-17 00:00:00,0.51,1.08,333,-3.404543141355518,0.0008054958982568045,False,False,3.40166483166367e-47,160139,71070,58,54,Demographics,Promotion,mean,0.001696079391399891
953,2019-04-08 00:00:00-2019-12-06 00:00:00,0.07,0.33,17,2017-04-19 00:00:00-2018-12-17 00:00:00,0.37,0.86,222,-3.362060590433388,0.0008329712204469877,False,False,2.5945658693069653e-26,160139,71070,58,54,Demographics,Promotion,mean,0.001752389761925413
565,2019-03-27 00:00:00-2019-12-03 00:00:00,0.1,0.52,26,2017-03-09 00:00:00-2018-12-14 00:00:00,0.34,1.11,222,-3.3403061118039994,0.0008796204586123508,False,False,4.9095753328092875e-14,160139,71070,58,54,Demographics,Promotion,mean,0.0018489034595788603
2287,2019-04-17 00:00:00-2019-12-24 00:00:00,0.12,0.54,30,2017-04-19 00:00:00-2018-12-17 00:00:00,0.37,0.86,222,-3.3438017732119505,0.0008853692579239262,False,False,3.5424157311375574e-23,160139,71070,58,54,Demographics,Promotion,mean,0.0018593531737963404
2425,2019-02-28 00:00:00-2019-12-27 00:00:00,0.83,2.47,250,2017-04-25 00:00:00-2018-12-12 00:00:00,0.16,0.72,93,3.335346551062565,0.0009296904962353527,False,False,0.19330230658544367,160139,71070,58,54,Demographics,Promotion,mean,0.001950719006135933
767,2019-03-05 00:00:00-2019-12-12 00:00:00,0.07,0.3,20,2017-06-06 00:00:00-2018-07-31 00:00:00,0.02,0.22,8,3.3364042382498225,0.0009443088820423007,False,False,0.017479667996525013,160139,71070,58,54,Demographics,Promotion,mean,0.0019796554301885916
1426,2019-02-28 00:00:00-2019-12-30 00:00:00,17.51,13.11,5357,2017-03-04 00:00:00-2018-12-17 00:00:00,5.44,5.4,3557,3.316277160095544,0.0009634027367182058,False,False,1.6337901911184939e-62,160139,71070,58,54,Demographics,Promotion,mean,0.0020179153644745607
2712,2019-03-04 00:00:00-2019-12-28 00:00:00,0.31,1.15,92,2017-03-08 00:00:00-2018-10-23 00:00:00,0.02,0.2,14,3.326236532657396,0.0009655262440845291,False,False,0.0009699087268584621,160139,71070,58,54,Demographics,Promotion,mean,0.00202059385463709
2469,2019-03-12 00:00:00-2019-12-16 00:00:00,0.34,1.33,95,2017-05-09 00:00:00-2018-09-06 00:00:00,0.02,0.24,10,3.325856382811894,0.0009724962874680327,False,False,7.888412001346576e-06,160139,71070,58,54,Demographics,Promotion,mean,0.00203340132834225
2654,2019-02-28 00:00:00-2019-12-23 00:00:00,0.15,0.55,46,2017-03-08 00:00:00-2018-10-23 00:00:00,0.02,0.2,14,3.3002024757099995,0.0010507030167120936,False,False,0.002243385479689362,160139,71070,58,54,Demographics,Promotion,mean,0.0021950057781443912
2464,2019-03-12 00:00:00-2019-12-16 00:00:00,0.34,1.33,95,2017-03-09 00:00:00-2018-12-10 00:00:00,0.74,1.76,472,-3.28041652497297,0.0010929442116004082,False,False,6.765602004301781e-21,160139,71070,58,54,Demographics,Promotion,mean,0.002281258773253208
2688,2019-03-04 00:00:00-2019-12-28 00:00:00,0.31,1.15,92,2017-05-04 00:00:00-2018-11-15 00:00:00,0.01,0.08,4,3.2821848893517953,0.0011120371448440892,False,False,4.785511168023791e-06,160139,71070,58,54,Demographics,Promotion,mean,0.0023190870535894173
1150,2019-03-08 00:00:00-2019-12-26 00:00:00,0.14,0.43,41,2017-03-22 00:00:00-2018-11-27 00:00:00,0.25,1.25,154,3.283065761093884,0.0011201029621819019,False,False,0.08286404895164687,160139,71070,58,54,Demographics,Promotion,mean,0.0023337682914096832
787,2019-03-05 00:00:00-2019-12-12 00:00:00,0.07,0.3,20,2017-05-09 00:00:00-2018-09-06 00:00:00,0.02,0.24,10,3.286566270978147,0.0011210283306144339,False,False,0.017682157344054462,160139,71070,58,54,Demographics,Promotion,mean,0.0023337682914096832
1156,2019-03-08 00:00:00-2019-12-26 00:00:00,0.14,0.43,41,2017-07-20 00:00:00-2018-10-18 00:00:00,0.05,0.28,21,3.270912543167942,0.0011540726302785604,False,False,0.016556734430135917,160139,71070,58,54,Demographics,Promotion,mean,0.0024004710709794055
512,2019-03-25 00:00:00-2019-12-20 00:00:00,0.27,0.79,73,2017-03-22 00:00:00-2018-11-27 00:00:00,0.25,1.25,154,3.2658455477695796,0.0011937055750670265,False,False,0.6630440195158969,160139,71070,58,54,Demographics,Promotion,mean,0.002480750421859537
1112,2019-03-08 00:00:00-2019-12-26 00:00:00,0.14,0.43,41,2018-02-28 00:00:00-2018-09-19 00:00:00,0.03,0.29,7,3.2502273249054423,0.0012316266138559734,False,False,1.0590293793967014e-06,160139,71070,58,54,Demographics,Promotion,mean,0.0025573358162703894
518,2019-03-25 00:00:00-2019-12-20 00:00:00,0.27,0.79,73,2017-07-20 00:00:00-2018-10-18 00:00:00,0.05,0.28,21,3.246404501358568,0.0012590653265349737,False,False,0.0002486114802488097,160139,71070,58,54,Demographics,Promotion,mean,0.0026120418569572047
2189,2019-02-28 00:00:00-2019-10-31 00:00:00,0.08,0.51,19,2017-03-09 00:00:00-2018-12-14 00:00:00,0.34,1.11,222,-3.240246103470403,0.0012602192727138107,False,False,4.836766514655687e-18,160139,71070,58,54,Demographics,Promotion,mean,0.002612170277583566
2740,2019-04-02 00:00:00-2019-11-29 00:00:00,0.22,0.94,54,2017-04-08 00:00:00-2018-12-14 00:00:00,0.19,0.53,119,-3.2295754368215706,0.001305593476975864,False,False,9.252030009648802e-09,160139,71070,58,54,Demographics,Promotion,mean,0.002703878438897201
2630,2019-02-28 00:00:00-2019-12-23 00:00:00,0.15,0.55,46,2017-05-04 00:00:00-2018-11-15 00:00:00,0.01,0.08,4,3.23310789673166,0.0013076966431075602,False,False,1.337117607052422e-05,160139,71070,58,54,Demographics,Promotion,mean,0.0027058913238004185
1109,2019-03-08 00:00:00-2019-12-26 00:00:00,0.14,0.43,41,2018-04-18 00:00:00-2018-12-17 00:00:00,0.04,0.27,10,3.214497136367764,0.0013914889944311056,False,False,6.972078033935301e-05,160139,71070,58,54,Demographics,Promotion,mean,0.002876786235677791
474,2019-03-25 00:00:00-2019-12-20 00:00:00,0.27,0.79,73,2018-02-28 00:00:00-2018-09-19 00:00:00,0.03,0.29,7,3.2121167698056925,0.0014075304831167132,False,False,1.8441754577002766e-09,160139,71070,58,54,Demographics,Promotion,mean,0.0029074377509630206
739,2019-03-01 00:00:00-2019-12-30 00:00:00,2.28,3.51,696,2017-03-09 00:00:00-2018-12-14 00:00:00,0.34,1.11,222,3.19936060518122,0.001434566620923547,False,False,5.581315678620435e-13,160139,71070,58,54,Demographics,Promotion,mean,0.0029607276594039037
2686,2019-03-04 00:00:00-2019-12-28 00:00:00,0.31,1.15,92,2017-08-26 00:00:00-2018-08-01 00:00:00,0.01,0.14,5,3.203591274741697,0.001452643046856621,False,False,3.7697828094690107e-06,160139,71070,58,54,Demographics,Promotion,mean,0.002995450144897446
1139,2019-03-08 00:00:00-2019-12-26 00:00:00,0.14,0.43,41,2018-01-22 00:00:00-2018-07-30 00:00:00,0.01,0.1,2,3.198215239820044,0.0014745478794924087,False,False,2.994357779957556e-07,160139,71070,58,54,Demographics,Promotion,mean,0.0030380004545614487
