,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test,p-value (FDR)
1754,2017-04-03 00:00:00-2019-12-24 00:00:00,0.06,0.41,59,2017-05-27 00:00:00-2019-12-05 00:00:00,0.03,0.32,25,1.3042085866575712,0.1923196395556177,False,False,0.00011008336299392512,29663,220545,41,61,Demographics,Demographics,mean,0.2676729486212691
51,2018-02-06 00:00:00-2019-10-15 00:00:00,0.01,0.13,8,2017-04-06 00:00:00-2019-11-26 00:00:00,0.02,0.17,22,-1.2938162069021382,0.19592096824187927,False,False,0.044106152451484214,29663,220545,41,61,Demographics,Demographics,mean,0.2724861384459738
1276,2017-03-16 00:00:00-2019-08-01 00:00:00,0.02,0.18,21,2017-03-16 00:00:00-2019-11-25 00:00:00,0.07,0.69,71,1.2932156716881777,0.19612262188860352,False,False,0.6317736638890624,29663,220545,41,61,Demographics,Demographics,mean,0.27256749786562123
88,2017-03-28 00:00:00-2019-12-06 00:00:00,0.06,0.35,58,2017-03-16 00:00:00-2019-11-04 00:00:00,0.02,0.16,19,1.2910281500904208,0.19684784605392203,False,False,0.0037582542507975086,29663,220545,41,61,Demographics,Demographics,mean,0.2733758562265992
2396,2018-04-21 00:00:00-2018-04-24 00:00:00,0.5,0.58,2,2017-03-08 00:00:00-2019-10-14 00:00:00,0.09,0.38,89,1.6509081928703422,0.1973021071711245,False,False,2.452350674404041e-15,29663,220545,41,61,Demographics,Demographics,mean,0.27380700587013196
1781,2018-07-23 00:00:00-2019-07-06 00:00:00,0.01,0.12,5,2017-03-08 00:00:00-2019-10-14 00:00:00,0.09,0.38,89,-1.2804613780151604,0.20095233402348564,False,False,1.362379227307827e-13,29663,220545,41,61,Demographics,Demographics,mean,0.2786695149167638
1006,2017-08-25 00:00:00-2019-05-13 00:00:00,0.01,0.1,4,2018-07-26 00:00:00-2019-12-24 00:00:00,0.04,0.34,20,-1.276674282268785,0.2020413334288493,False,False,0.22575359039237985,29663,220545,41,61,Demographics,Demographics,mean,0.27997576335409685
2416,2018-04-21 00:00:00-2018-04-24 00:00:00,0.5,0.58,2,2017-03-05 00:00:00-2019-12-21 00:00:00,0.47,1.66,484,1.6225650310198965,0.20311169363505746,False,False,9.169225240182735e-29,29663,220545,41,61,Demographics,Demographics,mean,0.2812543015862905
1017,2017-08-25 00:00:00-2019-05-13 00:00:00,0.01,0.1,4,2017-05-01 00:00:00-2019-09-13 00:00:00,0.03,0.23,23,-1.258983572813448,0.20823944970240865,False,False,0.005636437980336592,29663,220545,41,61,Demographics,Demographics,mean,0.28782214023825897
1441,2017-05-09 00:00:00-2018-09-06 00:00:00,0.02,0.24,10,2017-03-16 00:00:00-2019-11-04 00:00:00,0.02,0.16,19,-1.2589315667404724,0.2082913381374418,False,False,0.02822382651325261,29663,220545,41,61,Demographics,Demographics,mean,0.28782214023825897
2441,2018-07-17 00:00:00-2019-11-23 00:00:00,0.01,0.1,3,2018-07-26 00:00:00-2019-12-24 00:00:00,0.04,0.34,20,-1.2590860297214017,0.20830825065563072,False,False,0.11209641221922695,29663,220545,41,61,Demographics,Demographics,mean,0.28782214023825897
2415,2018-04-21 00:00:00-2018-04-24 00:00:00,0.5,0.58,2,2017-03-04 00:00:00-2019-12-30 00:00:00,0.31,0.88,324,1.5959935485574626,0.20873906506918677,False,False,1.0684001363067312e-42,29663,220545,41,61,Demographics,Demographics,mean,0.288208252278268
650,2017-03-13 00:00:00-2019-11-13 00:00:00,0.01,0.1,8,2018-08-03 00:00:00-2019-07-12 00:00:00,0.01,0.11,4,-1.2529015849561154,0.21097774645968723,False,False,0.5453590794473733,29663,220545,41,61,Demographics,Demographics,mean,0.2910881371443801
1764,2018-07-23 00:00:00-2019-07-06 00:00:00,0.01,0.12,5,2018-04-05 00:00:00-2019-11-15 00:00:00,0.03,0.31,17,1.2480728790373432,0.21263721103769115,False,False,0.7716982227330791,29663,220545,41,61,Demographics,Demographics,mean,0.2931652786500825
677,2018-04-23 00:00:00-2019-12-05 00:00:00,0.01,0.12,8,2018-03-13 00:00:00-2019-07-12 00:00:00,0.01,0.08,3,1.2402232988547992,0.21517235406098117,False,False,0.22563216872121145,29663,220545,41,61,Demographics,Demographics,mean,0.2964458481419017
627,2017-03-13 00:00:00-2019-11-13 00:00:00,0.01,0.1,8,2018-02-28 00:00:00-2019-07-16 00:00:00,0.01,0.1,5,-1.2374605471962967,0.2163695812412936,False,False,0.7721478466123295,29663,220545,41,61,Demographics,Demographics,mean,0.2978797416366038
1318,2018-07-04 00:00:00-2019-09-03 00:00:00,0.0,0.07,2,2017-03-16 00:00:00-2019-11-04 00:00:00,0.02,0.16,19,-1.2334455014223085,0.21771623712230498,False,False,0.00208021907252733,29663,220545,41,61,Demographics,Demographics,mean,0.2995171354630554
1455,2017-05-09 00:00:00-2018-09-06 00:00:00,0.02,0.24,10,2017-08-15 00:00:00-2019-09-12 00:00:00,0.08,0.56,59,-1.2289350402769132,0.21934850741316397,False,False,0.0018902424853827792,29663,220545,41,61,Demographics,Demographics,mean,0.30154480730300665
878,2017-05-04 00:00:00-2018-07-18 00:00:00,0.01,0.08,3,2017-05-03 00:00:00-2019-11-29 00:00:00,0.04,0.22,35,-1.2255649720778954,0.22073957495943522,False,False,2.9702860993388473e-06,29663,220545,41,61,Demographics,Demographics,mean,0.3032382039846787
2386,2018-04-21 00:00:00-2018-04-24 00:00:00,0.5,0.58,2,2017-03-04 00:00:00-2019-12-30 00:00:00,1.11,1.89,1149,1.5391295222856498,0.22138020359995528,False,False,3.211531147257642e-135,29663,220545,41,61,Demographics,Demographics,mean,0.3038989961458651
2057,2017-04-25 00:00:00-2019-12-23 00:00:00,0.13,0.6,125,2017-04-03 00:00:00-2018-05-18 00:00:00,0.02,0.19,9,1.222857071828203,0.22180744571727157,False,False,4.033637224903129e-14,29663,220545,41,61,Demographics,Demographics,mean,0.304266121502655
2452,2018-07-17 00:00:00-2019-11-23 00:00:00,0.01,0.1,3,2017-05-01 00:00:00-2019-09-13 00:00:00,0.03,0.23,23,-1.2169531543005083,0.2238757251378261,False,False,0.0020687780196667264,29663,220545,41,61,Demographics,Demographics,mean,0.3066882903993104
1213,2017-05-31 00:00:00-2019-11-26 00:00:00,0.02,0.15,20,2019-03-22 00:00:00-2019-12-30 00:00:00,0.01,0.13,3,1.2176277403013687,0.2238953380541184,False,False,0.0004450736932961647,29663,220545,41,61,Demographics,Demographics,mean,0.3066882903993104
1944,2017-06-24 00:00:00-2019-12-13 00:00:00,0.12,0.54,105,2017-05-03 00:00:00-2019-11-29 00:00:00,0.04,0.22,35,1.2100078366538882,0.2264331991981218,False,False,0.008421464521340218,29663,220545,41,61,Demographics,Demographics,mean,0.3099416328348123
297,2018-04-18 00:00:00-2019-08-01 00:00:00,0.04,0.35,19,2017-04-06 00:00:00-2019-11-26 00:00:00,0.02,0.17,22,-1.2079107440316388,0.2272992920044062,False,False,0.2615911499006338,29663,220545,41,61,Demographics,Demographics,mean,0.31085616420292106
1787,2018-07-23 00:00:00-2019-07-06 00:00:00,0.01,0.12,5,2019-03-22 00:00:00-2019-12-30 00:00:00,0.01,0.13,3,1.2083291675014665,0.22742785542787236,False,False,0.44740512871734417,29663,220545,41,61,Demographics,Demographics,mean,0.31085616420292106
1332,2018-07-04 00:00:00-2019-09-03 00:00:00,0.0,0.07,2,2017-08-15 00:00:00-2019-09-12 00:00:00,0.08,0.56,59,-1.2059046346780609,0.2281705493748795,False,False,9.253096177822891e-05,29663,220545,41,61,Demographics,Demographics,mean,0.31164757963398176
2403,2018-04-21 00:00:00-2018-04-24 00:00:00,0.5,0.58,2,2017-03-07 00:00:00-2019-12-29 00:00:00,0.74,1.38,764,1.4978684082384175,0.231063706595022,False,False,2.2896192960299737e-102,29663,220545,41,61,Demographics,Demographics,mean,0.31537297301571465
122,2017-03-28 00:00:00-2019-12-06 00:00:00,0.06,0.35,58,2017-07-17 00:00:00-2018-10-22 00:00:00,0.01,0.09,4,1.1910348439322496,0.23397073927177187,False,False,2.643590174326484e-07,29663,220545,41,61,Demographics,Demographics,mean,0.31911195384917884
665,2018-04-23 00:00:00-2019-12-05 00:00:00,0.01,0.12,8,2017-07-02 00:00:00-2019-07-04 00:00:00,0.01,0.08,5,1.186527787987931,0.2356862656333752,False,False,0.5774071012397972,29663,220545,41,61,Demographics,Demographics,mean,0.3212216533757669
2382,2018-04-21 00:00:00-2018-04-24 00:00:00,0.5,0.58,2,2017-03-07 00:00:00-2019-12-30 00:00:00,1.18,1.66,1214,1.4765264422297977,0.23627244557167068,False,False,4.1861244690968445e-157,29663,220545,41,61,Demographics,Demographics,mean,0.32179022630075893
2344,2017-07-20 00:00:00-2019-11-06 00:00:00,0.04,0.25,31,2017-04-03 00:00:00-2018-05-18 00:00:00,0.02,0.19,9,1.1811535782879197,0.23781411035513997,False,False,0.005720312248297294,29663,220545,41,61,Demographics,Demographics,mean,0.323658374636302
1300,2017-03-16 00:00:00-2019-08-01 00:00:00,0.02,0.18,21,2017-06-13 00:00:00-2019-10-25 00:00:00,0.02,0.3,20,1.1800004683670788,0.2381620839146814,False,False,0.07533859154836374,29663,220545,41,61,Demographics,Demographics,mean,0.3239004341239667
1305,2017-03-16 00:00:00-2019-08-01 00:00:00,0.02,0.18,21,2017-07-02 00:00:00-2019-07-26 00:00:00,0.03,0.34,21,1.1788630023380107,0.23862654766841981,False,False,0.023757329512734553,29663,220545,41,61,Demographics,Demographics,mean,0.32430046164216364
2401,2018-04-21 00:00:00-2018-04-24 00:00:00,0.5,0.58,2,2017-03-07 00:00:00-2019-12-25 00:00:00,0.94,1.38,962,1.4607416721833844,0.24019472506270775,False,False,1.669106259099268e-141,29663,220545,41,61,Demographics,Demographics,mean,0.3261988277599112
1026,2017-07-27 00:00:00-2019-07-08 00:00:00,0.01,0.11,8,2018-04-05 00:00:00-2019-11-15 00:00:00,0.03,0.31,17,1.163465617895773,0.24487596017528881,False,False,1.0,29663,220545,41,61,Demographics,Demographics,mean,0.3323191932813613
1863,2017-03-09 00:00:00-2019-12-16 00:00:00,0.31,1.14,319,2017-03-08 00:00:00-2019-10-14 00:00:00,0.09,0.38,89,1.1623910626897578,0.24521808482304236,False,False,5.3661270415674214e-05,29663,220545,41,61,Demographics,Demographics,mean,0.3325464626090261
389,2017-03-22 00:00:00-2019-12-03 00:00:00,0.08,0.43,81,2017-08-15 00:00:00-2019-09-12 00:00:00,0.08,0.56,59,1.1618687537246388,0.24545746270084848,False,False,0.0011884077329786824,29663,220545,41,61,Demographics,Demographics,mean,0.3326341700942459
457,2018-06-20 00:00:00-2019-03-02 00:00:00,0.04,0.5,9,2017-03-16 00:00:00-2019-11-04 00:00:00,0.02,0.16,19,-1.1611252025810082,0.24614932999290948,False,False,0.00208021907252733,29663,220545,41,61,Demographics,Demographics,mean,0.33333451230903244
1796,2018-07-23 00:00:00-2019-07-06 00:00:00,0.01,0.12,5,2017-05-01 00:00:00-2019-09-13 00:00:00,0.03,0.23,23,1.1551476385597963,0.24869779477070775,False,False,0.02812563177687224,29663,220545,41,61,Demographics,Demographics,mean,0.33654626954046024
2459,2018-07-17 00:00:00-2019-11-23 00:00:00,0.01,0.1,3,2017-07-17 00:00:00-2018-10-22 00:00:00,0.01,0.09,4,-1.1538256059160856,0.24896477256915217,False,False,0.6821793274472091,29663,220545,41,61,Demographics,Demographics,mean,0.3366682719969217
1024,2017-08-25 00:00:00-2019-05-13 00:00:00,0.01,0.1,4,2017-07-17 00:00:00-2018-10-22 00:00:00,0.01,0.09,4,-1.1528719151888198,0.24938616278776474,False,False,1.0,29663,220545,41,61,Demographics,Demographics,mean,0.3369987607863052
2470,2017-04-11 00:00:00-2019-12-05 00:00:00,0.08,0.39,76,2017-04-06 00:00:00-2019-11-26 00:00:00,0.02,0.17,22,1.1429812469278828,0.25319034498291965,False,False,8.752087512132594e-05,29663,220545,41,61,Demographics,Demographics,mean,0.34189674953721916
2072,2017-04-25 00:00:00-2019-12-23 00:00:00,0.13,0.6,125,2018-07-26 00:00:00-2019-12-24 00:00:00,0.04,0.34,20,1.1404796385385743,0.2543974182157566,False,False,1.3208354048927438e-13,29663,220545,41,61,Demographics,Demographics,mean,0.34328326313451496
2472,2017-04-11 00:00:00-2019-12-05 00:00:00,0.08,0.39,76,2018-02-28 00:00:00-2019-07-16 00:00:00,0.01,0.1,5,1.1379860630177214,0.2554559880406834,False,False,1.0462626572310471e-09,29663,220545,41,61,Demographics,Demographics,mean,0.34446756461010003
471,2018-06-20 00:00:00-2019-03-02 00:00:00,0.04,0.5,9,2017-08-15 00:00:00-2019-09-12 00:00:00,0.08,0.56,59,-1.1358010630750348,0.2566014747723829,False,False,9.253096177822891e-05,29663,220545,41,61,Demographics,Demographics,mean,0.3456772904507095
184,2017-11-02 00:00:00-2019-07-27 00:00:00,0.03,0.2,19,2017-08-15 00:00:00-2019-09-12 00:00:00,0.08,0.56,59,1.1347686780435517,0.25671622305530634,False,False,0.4113877313968788,29663,220545,41,61,Demographics,Demographics,mean,0.3456772904507095
811,2018-07-03 00:00:00-2019-06-06 00:00:00,0.02,0.15,6,2017-05-27 00:00:00-2019-12-05 00:00:00,0.03,0.32,25,1.1296147781867634,0.25927142517736296,False,False,0.20931450898316473,29663,220545,41,61,Demographics,Demographics,mean,0.34887123218211946
124,2017-06-16 00:00:00-2019-12-20 00:00:00,0.02,0.15,18,2018-04-05 00:00:00-2019-11-15 00:00:00,0.03,0.31,17,1.1237148274132438,0.26132251601533474,False,False,0.09321775040130582,29663,220545,41,61,Demographics,Demographics,mean,0.35138281814491334
1784,2018-07-23 00:00:00-2019-07-06 00:00:00,0.01,0.12,5,2018-03-13 00:00:00-2019-07-12 00:00:00,0.01,0.08,3,1.1198961695446674,0.2632389246114811,False,False,0.7225788324051278,29663,220545,41,61,Demographics,Demographics,mean,0.35370988882163723
1354,2017-03-11 00:00:00-2019-11-22 00:00:00,0.06,0.4,56,2018-04-05 00:00:00-2019-11-15 00:00:00,0.03,0.31,17,1.117529445075446,0.2639741583084992,False,False,0.00041187110772446207,29663,220545,41,61,Demographics,Demographics,mean,0.3544476709586618
991,2017-08-25 00:00:00-2019-05-13 00:00:00,0.01,0.1,4,2017-04-03 00:00:00-2018-05-18 00:00:00,0.02,0.19,9,-1.1157322846226791,0.26490882591586146,False,False,0.34084919325041363,29663,220545,41,61,Demographics,Demographics,mean,0.35545201165877394
375,2017-03-22 00:00:00-2019-12-03 00:00:00,0.08,0.43,81,2017-03-16 00:00:00-2019-11-04 00:00:00,0.02,0.16,19,1.113897607915389,0.2654630704483141,False,False,3.601262506444128e-05,29663,220545,41,61,Demographics,Demographics,mean,0.3559448493898521
12,2017-05-24 00:00:00-2019-12-20 00:00:00,0.06,0.33,59,2018-02-28 00:00:00-2019-07-16 00:00:00,0.01,0.1,5,1.1109714211187205,0.2668829774960662,False,False,1.0493514862806213e-07,29663,220545,41,61,Demographics,Demographics,mean,0.35759689595532024
876,2017-05-04 00:00:00-2018-07-18 00:00:00,0.01,0.08,3,2017-11-30 00:00:00-2019-08-29 00:00:00,0.01,0.13,4,1.1082882351936847,0.2681835290618808,False,False,1.0,29663,220545,41,61,Demographics,Demographics,mean,0.3588436926488226
2426,2018-07-17 00:00:00-2019-11-23 00:00:00,0.01,0.1,3,2017-04-03 00:00:00-2018-05-18 00:00:00,0.02,0.19,9,-1.1076493003264476,0.26835717493247196,False,False,0.1804289138666508,29663,220545,41,61,Demographics,Demographics,mean,0.3588436926488226
1728,2017-04-03 00:00:00-2019-12-24 00:00:00,0.06,0.41,59,2017-03-16 00:00:00-2019-11-04 00:00:00,0.02,0.16,19,-1.1068638089629872,0.2685274547671175,False,False,0.002627133645963691,29663,220545,41,61,Demographics,Demographics,mean,0.3588436926488226
1614,2018-01-22 00:00:00-2018-07-30 00:00:00,0.01,0.1,2,2017-11-30 00:00:00-2019-08-29 00:00:00,0.01,0.13,4,1.109333026383878,0.2685673645087039,False,False,1.0,29663,220545,41,61,Demographics,Demographics,mean,0.3588436926488226
2394,2018-04-21 00:00:00-2018-04-24 00:00:00,0.5,0.58,2,2017-03-09 00:00:00-2019-12-30 00:00:00,1.64,2.2,1686,1.352751773178864,0.26901539748700615,False,False,7.343408010776241e-198,29663,220545,41,61,Demographics,Demographics,mean,0.35919026424632516
2359,2017-07-20 00:00:00-2019-11-06 00:00:00,0.04,0.25,31,2018-07-26 00:00:00-2019-12-24 00:00:00,0.04,0.34,20,1.1052713711948987,0.2692545022272453,False,False,0.011148820031749704,29663,220545,41,61,Demographics,Demographics,mean,0.3592575839107744
1210,2017-05-31 00:00:00-2019-11-26 00:00:00,0.02,0.15,20,2018-03-13 00:00:00-2019-07-12 00:00:00,0.01,0.08,3,1.1045244249667032,0.269637155978953,False,False,0.0012930563535061188,29663,220545,41,61,Demographics,Demographics,mean,0.35951620797193734
170,2017-11-02 00:00:00-2019-07-27 00:00:00,0.03,0.2,19,2017-03-16 00:00:00-2019-11-04 00:00:00,0.02,0.16,19,1.1012040817374187,0.27103687324341386,False,False,1.0,29663,220545,41,61,Demographics,Demographics,mean,0.36112960577708886
2392,2018-04-21 00:00:00-2018-04-24 00:00:00,0.5,0.58,2,2017-03-04 00:00:00-2019-12-29 00:00:00,1.81,2.3,1867,1.3398259057749884,0.27270990336658907,False,False,1.2460010663408045e-214,29663,220545,41,61,Demographics,Demographics,mean,0.36310465455243746
10,2017-05-24 00:00:00-2019-12-20 00:00:00,0.06,0.33,59,2017-04-06 00:00:00-2019-11-26 00:00:00,0.02,0.17,22,1.0957770449478255,0.2733150523792016,False,False,0.0025567177937228657,29663,220545,41,61,Demographics,Demographics,mean,0.3636560864640111
204,2017-11-02 00:00:00-2019-07-27 00:00:00,0.03,0.2,19,2017-07-17 00:00:00-2018-10-22 00:00:00,0.01,0.09,4,1.0953550486003758,0.27361790703679006,False,False,0.013162696643986956,29663,220545,41,61,Demographics,Demographics,mean,0.36380481494277117
1753,2017-04-03 00:00:00-2019-12-24 00:00:00,0.06,0.41,59,2017-07-15 00:00:00-2019-09-24 00:00:00,0.08,0.83,65,1.0940600961805045,0.27407940965814165,False,False,0.025846588490966483,29663,220545,41,61,Demographics,Demographics,mean,0.3641641283943487
663,2018-04-23 00:00:00-2019-12-05 00:00:00,0.01,0.12,8,2017-04-03 00:00:00-2018-05-18 00:00:00,0.02,0.19,9,1.0931294318409934,0.2746125499941516,False,False,1.0,29663,220545,41,61,Demographics,Demographics,mean,0.36461805801176056
1290,2017-03-16 00:00:00-2019-08-01 00:00:00,0.02,0.18,21,2017-04-05 00:00:00-2019-08-03 00:00:00,0.02,0.16,13,1.0898548008070663,0.2759323404711762,False,False,0.18231457504896276,29663,220545,41,61,Demographics,Demographics,mean,0.36611510540565817
416,2018-02-28 00:00:00-2019-06-18 00:00:00,0.02,0.19,8,2017-03-16 00:00:00-2019-11-04 00:00:00,0.02,0.16,19,-1.083250428305287,0.2789259049228027,False,False,0.013415949725418678,29663,220545,41,61,Demographics,Demographics,mean,0.3698293335466688
568,2017-06-06 00:00:00-2018-07-31 00:00:00,0.02,0.22,8,2018-08-03 00:00:00-2019-07-12 00:00:00,0.01,0.11,4,-1.0803719392042812,0.2805142618034267,False,False,1.0,29663,220545,41,61,Demographics,Demographics,mean,0.37167651668317636
858,2017-04-20 00:00:00-2019-12-26 00:00:00,0.11,0.39,110,2017-03-05 00:00:00-2019-12-21 00:00:00,0.47,1.66,484,1.076568768906601,0.2818076530095933,False,False,0.011114173001342756,29663,220545,41,61,Demographics,Demographics,mean,0.3731305781156229
637,2017-03-13 00:00:00-2019-11-13 00:00:00,0.01,0.1,8,2018-07-26 00:00:00-2019-12-24 00:00:00,0.04,0.34,20,-1.0734094194972006,0.28340090227910064,False,False,1.0,29663,220545,41,61,Demographics,Demographics,mean,0.37497937313370927
1742,2017-04-03 00:00:00-2019-12-24 00:00:00,0.06,0.41,59,2017-08-15 00:00:00-2019-09-12 00:00:00,0.08,0.56,59,-1.0698070709401868,0.284915519735258,False,False,0.03746175666394676,29663,220545,41,61,Demographics,Demographics,mean,0.3767216316499523
1887,2017-03-08 00:00:00-2019-01-29 00:00:00,0.05,0.37,34,2018-04-05 00:00:00-2019-11-15 00:00:00,0.03,0.31,17,1.068196602674426,0.2856331335746378,False,False,0.029420863182520667,29663,220545,41,61,Demographics,Demographics,mean,0.3773879171314131
1049,2017-07-27 00:00:00-2019-07-08 00:00:00,0.01,0.11,8,2019-03-22 00:00:00-2019-12-30 00:00:00,0.01,0.13,3,1.0680476122454754,0.28581584900393786,False,False,0.11257607591311293,29663,220545,41,61,Demographics,Demographics,mean,0.3773879171314131
1772,2018-07-23 00:00:00-2019-07-06 00:00:00,0.01,0.12,5,2017-07-02 00:00:00-2019-07-04 00:00:00,0.01,0.08,5,1.0631869087253063,0.2881982079436648,False,False,1.0,29663,220545,41,61,Demographics,Demographics,mean,0.3802698461016894
2405,2018-04-21 00:00:00-2018-04-24 00:00:00,0.5,0.58,2,2017-03-07 00:00:00-2019-12-30 00:00:00,5.3,5.38,5450,1.2844273431801607,0.28915948438113004,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.3812740015662546
430,2018-02-28 00:00:00-2019-06-18 00:00:00,0.02,0.19,8,2017-08-15 00:00:00-2019-09-12 00:00:00,0.08,0.56,59,-1.0534552762617033,0.29237032542339325,False,False,0.0007712879852988878,29663,220545,41,61,Demographics,Demographics,mean,0.3852408993814123
1198,2017-05-31 00:00:00-2019-11-26 00:00:00,0.02,0.15,20,2017-07-02 00:00:00-2019-07-04 00:00:00,0.01,0.08,5,1.0494596497849253,0.2941335365489309,False,False,0.007556141420839099,29663,220545,41,61,Demographics,Demographics,mean,0.3872961643078592
1058,2017-07-27 00:00:00-2019-07-08 00:00:00,0.01,0.11,8,2017-05-01 00:00:00-2019-09-13 00:00:00,0.03,0.23,23,1.045433988247727,0.2960653631023401,False,False,0.1501865400311586,29663,220545,41,61,Demographics,Demographics,mean,0.38957045704689397
1347,2018-07-04 00:00:00-2019-09-03 00:00:00,0.0,0.07,2,2018-08-03 00:00:00-2019-07-12 00:00:00,0.01,0.11,4,-1.041546676678756,0.29807466156180323,False,False,0.682033352432398,29663,220545,41,61,Demographics,Demographics,mean,0.3919434776337523
1713,2018-06-21 00:00:00-2019-10-01 00:00:00,0.01,0.09,4,2017-05-27 00:00:00-2019-12-05 00:00:00,0.03,0.32,25,1.036675277212221,0.30031662393031033,False,False,0.11982082813589519,29663,220545,41,61,Demographics,Demographics,mean,0.39461894545432086
425,2018-02-28 00:00:00-2019-06-18 00:00:00,0.02,0.19,8,2017-11-30 00:00:00-2019-08-29 00:00:00,0.01,0.13,4,1.0354415349597543,0.3007916019912092,False,False,0.6823844408706183,29663,220545,41,61,Demographics,Demographics,mean,0.39467301438492125
409,2017-03-22 00:00:00-2019-12-03 00:00:00,0.08,0.43,81,2017-07-17 00:00:00-2018-10-22 00:00:00,0.01,0.09,4,1.0352726265719736,0.30088541681236675,False,False,5.324074549329349e-10,29663,220545,41,61,Demographics,Demographics,mean,0.39467301438492125
810,2018-07-03 00:00:00-2019-06-06 00:00:00,0.02,0.15,6,2017-07-15 00:00:00-2019-09-24 00:00:00,0.08,0.83,65,1.0355696896195385,0.3009796307179126,False,False,0.003018202914285699,29663,220545,41,61,Demographics,Demographics,mean,0.39467301438492125
486,2018-06-20 00:00:00-2019-03-02 00:00:00,0.04,0.5,9,2018-08-03 00:00:00-2019-07-12 00:00:00,0.01,0.11,4,-1.033458999171899,0.3018277076029815,False,False,0.6817764793742119,29663,220545,41,61,Demographics,Demographics,mean,0.39551270149764406
678,2018-04-23 00:00:00-2019-12-05 00:00:00,0.01,0.12,8,2018-07-26 00:00:00-2019-12-24 00:00:00,0.04,0.34,20,1.0302670482181173,0.3031401945125811,False,False,1.0,29663,220545,41,61,Demographics,Demographics,mean,0.3969593743823621
2458,2018-07-17 00:00:00-2019-11-23 00:00:00,0.01,0.1,3,2018-01-30 00:00:00-2018-07-12 00:00:00,0.01,0.11,2,-1.031138618774454,0.3038151125795311,False,False,1.0,29663,220545,41,61,Demographics,Demographics,mean,0.39756974182228677
2414,2018-04-21 00:00:00-2018-04-24 00:00:00,0.5,0.58,2,2017-03-04 00:00:00-2019-12-30 00:00:00,8.62,8.13,8895,1.225852125512806,0.307671711167397,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.40233992998813456
1023,2017-08-25 00:00:00-2019-05-13 00:00:00,0.01,0.1,4,2018-01-30 00:00:00-2018-07-12 00:00:00,0.01,0.11,2,-1.0215556459560293,0.30836154878253713,False,False,1.0,29663,220545,41,61,Demographics,Demographics,mean,0.4029652634742284
231,2017-02-28 00:00:00-2019-12-30 00:00:00,6.54,4.8,6778,2017-03-05 00:00:00-2019-12-30 00:00:00,6.13,5.15,6321,1.0150019636681993,0.31022509447070235,False,False,0.016374754809349534,29663,220545,41,61,Demographics,Demographics,mean,0.4051224827655811
1470,2017-05-09 00:00:00-2018-09-06 00:00:00,0.02,0.24,10,2018-08-03 00:00:00-2019-07-12 00:00:00,0.01,0.11,4,-1.0141429112498346,0.3110114165685316,False,False,1.0,29663,220545,41,61,Demographics,Demographics,mean,0.40587096445955045
648,2017-03-13 00:00:00-2019-11-13 00:00:00,0.01,0.1,8,2017-05-01 00:00:00-2019-09-13 00:00:00,0.03,0.23,23,-1.0114185596716068,0.311956367115108,False,False,0.0933411363174408,29663,220545,41,61,Demographics,Demographics,mean,0.4068252897172367
2101,2017-03-22 00:00:00-2019-12-28 00:00:00,0.27,1.51,274,2017-04-06 00:00:00-2019-11-26 00:00:00,0.02,0.17,22,-1.0100353460495046,0.31264797300786445,False,False,6.432123310274966e-11,29663,220545,41,61,Demographics,Demographics,mean,0.4074481455215427
993,2017-08-25 00:00:00-2019-05-13 00:00:00,0.01,0.1,4,2017-07-02 00:00:00-2019-07-04 00:00:00,0.01,0.08,5,-1.0048581622783914,0.3151648849006185,False,False,0.7229476958174792,29663,220545,41,61,Demographics,Demographics,mean,0.41044729196359614
545,2017-06-06 00:00:00-2018-07-31 00:00:00,0.02,0.22,8,2018-02-28 00:00:00-2019-07-16 00:00:00,0.01,0.1,5,-1.0035061773767728,0.3159182691039775,False,False,1.0,29663,220545,41,61,Demographics,Demographics,mean,0.4111472210348415
2428,2018-07-17 00:00:00-2019-11-23 00:00:00,0.01,0.1,3,2017-07-02 00:00:00-2019-07-04 00:00:00,0.01,0.08,5,-1.0008060213672678,0.31711997082151533,False,False,0.44860654206212003,29663,220545,41,61,Demographics,Demographics,mean,0.4124292516695117
156,2017-06-16 00:00:00-2019-12-20 00:00:00,0.02,0.15,18,2017-05-01 00:00:00-2019-09-13 00:00:00,0.03,0.23,23,0.9940512548650736,0.32034063646021205,False,False,1.0,29663,220545,41,61,Demographics,Demographics,mean,0.4163334961230332
1770,2018-07-23 00:00:00-2019-07-06 00:00:00,0.01,0.12,5,2017-04-03 00:00:00-2018-05-18 00:00:00,0.02,0.19,9,0.9904654913349122,0.3224158862888805,False,False,0.7711999965990997,29663,220545,41,61,Demographics,Demographics,mean,0.4187447800095692
1386,2017-03-11 00:00:00-2019-11-22 00:00:00,0.06,0.4,56,2017-05-01 00:00:00-2019-09-13 00:00:00,0.03,0.23,23,0.988246197969898,0.3231613163683922,False,False,0.07035792922505278,29663,220545,41,61,Demographics,Demographics,mean,0.41942682097165557
655,2017-03-13 00:00:00-2019-11-13 00:00:00,0.01,0.1,8,2017-07-17 00:00:00-2018-10-22 00:00:00,0.01,0.09,4,-0.9874385674453474,0.32382861415962916,False,False,0.5453590794473733,29663,220545,41,61,Demographics,Demographics,mean,0.42000659493183506
