,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
193,2001-02-25 00:00:00-2001-02-27 00:00:00,7467.33,4717.39,22402,2000-12-03 00:00:00-2000-12-05 00:00:00,7528.0,4370.3,22584,-0.045078854134208875,0.9662069597485834,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
35,2001-02-01 00:00:00-2001-02-04 00:00:00,7805.25,3913.93,31221,2001-01-15 00:00:00-2001-01-18 00:00:00,7388.5,1945.1,29554,-0.04395149758135282,0.9664255738045396,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
88,2001-02-16 00:00:00-2001-02-18 00:00:00,7770.0,2255.48,23310,2000-11-01 00:00:00-2000-11-05 00:00:00,8238.6,4847.42,41193,0.03856634700429355,0.9714712138884627,False,False,0.5186050164287255,586249,233952,22,9,Trend,Promotion,mean
86,2001-02-12 00:00:00-2001-02-15 00:00:00,5738.5,882.43,22954,2000-12-31 00:00:00-2001-01-03 00:00:00,7715.25,5202.56,30861,-0.03630648447595408,0.9722323288726045,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
78,2001-02-12 00:00:00-2001-02-15 00:00:00,5738.5,882.43,22954,2001-01-12 00:00:00-2001-01-14 00:00:00,10410.0,5214.02,31230,0.03549955189948836,0.9734209418109351,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
1,2001-01-24 00:00:00-2001-01-29 00:00:00,4289.17,1736.72,25735,2000-11-10 00:00:00-2000-11-12 00:00:00,10382.0,3378.8,31146,-0.03590059446665809,0.9734271113490425,False,False,0.2415665869689695,586249,233952,22,9,Trend,Promotion,mean
191,2001-02-25 00:00:00-2001-02-27 00:00:00,7467.33,4717.39,22402,2000-11-05 00:00:00-2000-11-08 00:00:00,7749.0,4725.02,30996,-0.034818856626926624,0.97401695413649,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
108,2001-02-16 00:00:00-2001-02-18 00:00:00,7770.0,2255.48,23310,2000-12-31 00:00:00-2001-01-03 00:00:00,7715.25,5202.56,30861,-0.03433494750750316,0.9741606331825305,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
28,2001-02-01 00:00:00-2001-02-04 00:00:00,7805.25,3913.93,31221,2000-12-07 00:00:00-2000-12-10 00:00:00,8296.0,3362.8,33184,-0.03185371222335079,0.9756346027651979,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
100,2001-02-16 00:00:00-2001-02-18 00:00:00,7770.0,2255.48,23310,2001-01-12 00:00:00-2001-01-14 00:00:00,10410.0,5214.02,31230,0.027356222476858434,0.9794860512691932,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
43,2001-02-01 00:00:00-2001-02-04 00:00:00,7805.25,3913.93,31221,2001-01-22 00:00:00-2001-01-24 00:00:00,10947.67,9330.82,32843,0.0205272739261266,0.9844955891327339,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
93,2001-02-16 00:00:00-2001-02-18 00:00:00,7770.0,2255.48,23310,2000-12-01 00:00:00-2000-12-03 00:00:00,9077.0,3841.44,27231,-0.014716753059929873,0.9889629383237379,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
24,2001-02-01 00:00:00-2001-02-04 00:00:00,7805.25,3913.93,31221,2000-11-17 00:00:00-2000-11-19 00:00:00,7944.0,3932.6,23832,-0.014553058427244112,0.9890055993859996,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
71,2001-02-12 00:00:00-2001-02-15 00:00:00,5738.5,882.43,22954,2000-12-01 00:00:00-2000-12-03 00:00:00,9077.0,3841.44,27231,-0.012904616344899386,0.9903389930090056,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
107,2001-02-16 00:00:00-2001-02-18 00:00:00,7770.0,2255.48,23310,2000-12-20 00:00:00-2000-12-22 00:00:00,572.33,103.02,1717,-0.01268272675094558,0.9904882768842134,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
85,2001-02-12 00:00:00-2001-02-15 00:00:00,5738.5,882.43,22954,2000-12-20 00:00:00-2000-12-22 00:00:00,572.33,103.02,1717,-0.010566904298574523,0.9920888712654957,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
0,2001-01-24 00:00:00-2001-01-29 00:00:00,4289.17,1736.72,25735,2000-11-01 00:00:00-2000-11-05 00:00:00,8238.6,4847.42,41193,0.009553342965959869,0.9925886832763915,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
192,2001-02-25 00:00:00-2001-02-27 00:00:00,7467.33,4717.39,22402,2000-11-14 00:00:00-2000-11-17 00:00:00,4693.5,598.51,18774,-0.006155152116716954,0.9954027258947795,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
120,2001-02-19 00:00:00-2001-02-21 00:00:00,6345.0,280.66,19035,2001-01-05 00:00:00-2001-01-08 00:00:00,3680.75,1788.16,14723,-0.00558458974321347,0.9958211335855924,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
40,2001-02-01 00:00:00-2001-02-04 00:00:00,7805.25,3913.93,31221,2000-12-17 00:00:00-2000-12-19 00:00:00,6744.0,6764.48,20232,-0.004486271373913324,0.9966107667249624,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
89,2001-02-16 00:00:00-2001-02-18 00:00:00,7770.0,2255.48,23310,2000-11-10 00:00:00-2000-11-12 00:00:00,10382.0,3378.8,31146,-0.003152748857326723,0.9976354432979069,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
12,2001-01-24 00:00:00-2001-01-29 00:00:00,4289.17,1736.72,25735,2001-01-12 00:00:00-2001-01-14 00:00:00,10410.0,5214.02,31230,0.0017463950648464095,0.9987066512967293,False,False,0.2415665869689695,586249,233952,22,9,Trend,Promotion,mean
67,2001-02-12 00:00:00-2001-02-15 00:00:00,5738.5,882.43,22954,2000-11-10 00:00:00-2000-11-12 00:00:00,10382.0,3378.8,31146,0.0003897779449849681,0.9997081530900976,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
